Tabela_ID;Titulo_Tabela;Categoria;Brasil;Norte;Nordeste;Sudeste;Sul;Centro-Oeste
1.3.15.2;"Tabela 1.3.15.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Com carteira de trabalho assinada;2.2;5.9;4.7;3.5;5.2;6.1
1.3.15.2;"Tabela 1.3.15.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Militar e funcionário público estatutário;5.2;12.4;9;9.8;13.8;18
1.3.15.2;"Tabela 1.3.15.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Outro sem carteira de trabalho assinada;1.7;3.7;2.6;3.3;7;5.9
1.3.15.2;"Tabela 1.3.15.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Empregado;1.4;3.5;2.3;2.3;4.5;4.1
1.3.15.2;"Tabela 1.3.15.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Com carteira de trabalho assinada;2.3;6.2;4.9;3.7;5.3;6.4
1.3.15.2;"Tabela 1.3.15.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Militar e funcionário público estatutário;5.2;12.4;9;9.8;13.8;18
1.3.15.2;"Tabela 1.3.15.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Outro sem carteira de trabalho assinada;1.9;4.2;2.7;4.3;8.8;7.8
1.3.15.2;"Tabela 1.3.15.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Conta própria;1.6;4.3;2.6;2.8;4.9;4.7
1.3.15.2;"Tabela 1.3.15.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Empregador;7.4;15.4;13.4;13.7;18.4;26.1
1.3.15.2;"Tabela 1.3.15.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Não remunerado;4.9;8.4;8.3;13.2;11.8;15.3
1.3.15.2;"Tabela 1.3.15.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Trabalhador na produção para o próprio consumo ou na construção para o próprio uso;4.1;11.8;5.6;9;8.8;12.4
;;;;;;;;
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Total (1);0;0;0;0;0;0
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Sem rendimento (2);0.4;0.9;0.6;0.6;1;0.9
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Até 1/2 salário mínimo;1.1;2.6;1.6;2.5;4.4;4
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 1/2 a 1 salário mínimos;1;2;1.5;2.3;3;3.4
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 1 a 2 salário mínimos;0.4;1.1;0.8;0.8;1;1.3
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 2 a 3 salário mínimos;0.7;2.2;1.6;1;1.4;1.8
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 3 a 5 salários mínimos;1;3.1;2.9;1.5;2.1;2.6
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 5 a 10 salário mínimos;1.6;4;4.3;2.6;3;3.7
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de10 a 20 salário mínimos;2.9;8.1;6.7;4.4;5.9;6.5
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 20 salários mínimos;4.9;14.4;11.6;7.5;8.7;11
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Possuíam (1);0;0;0;0;0;0
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Sem rendimento (2);0.4;0.9;0.8;0.7;1.1;1
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Até 1/2 salário mínimo;1.3;2.6;1.9;2.6;4.5;4
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 1/2 a 1 salário mínimos;1.1;2.3;1.7;2.5;3;3.6
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 1 a 2 salário mínimos;0.5;1.1;0.8;0.9;1.1;1.4
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 2 a 3 salário mínimos;0.7;2.2;1.6;1.1;1.4;1.8
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 3 a 5 salários mínimos;1;3;2.7;1.5;2;2.5
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 5 a 10 salário mínimos;1.6;4;4.2;2.5;2.9;3.5
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de10 a 20 salário mínimos;2.9;8.2;6.7;4.4;5.8;6.4
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 20 salários mínimos;4.9;14.8;11.5;7.5;8.8;11.1
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Não possuíam (1);0;0;0;0;0;0
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Sem rendimento (2);0.7;1.7;1.1;1.3;2.3;2.2
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Até 1/2 salário mínimo;1.7;4.4;1.9;4.6;7.7;7.8
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 1/2 a 1 salário mínimos;2.1;3.2;3.1;5;7.6;8.7
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 1 a 2 salário mínimos;0.7;2.4;1.3;1.2;1.6;2.4
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 2 a 3 salário mínimos;1.8;6.1;3.5;2.7;3.6;6.3
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 3 a 5 salários mínimos;3.5;10.8;8.9;5.1;6.7;9.8
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 5 a 10 salário mínimos;5.2;14.3;12;7.7;10.7;17.3
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de10 a 20 salário mínimos;11;30;28;15.7;23.2;36.6
1.3.16.2;"Tabela 1.3.16.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal - 2015";Mais de 20 salários mínimos;17.7;57.9;49.6;26.2;35.3;41.5
;;;;;;;;
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Total (1);0;0;0;0;0;0
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Sem rendimento a 1/4 do salário mínimo (2);1.8;3.7;2.5;4;7.1;6.6
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 1/4 a 1/2 salário mínimo;1.1;2.1;1.5;2.3;4.1;4.1
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 1/2 a 1 salário mínimo;0.7;1.7;1.2;1.3;1.7;2.1
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 1 a 2 salário mínimos;0.6;1.9;1.5;1;1.2;1.6
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 2 a 3 salário mínimos;1.2;4;3.4;1.9;2.4;3.4
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 3 a 5 salários mínimos;1.8;5.8;4.6;2.7;3.5;4.2
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 5 a 10 salários mínimos;2.6;8.2;6.9;4;4.7;6.3
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 10 salários mínimos;4.4;16.8;11;6.6;8.1;10.6
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Possuíam (1);0;0;0;0;0;0
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Sem rendimento a 1/4 do salário mínimo (2);1.9;3.8;2.8;4.3;6.9;6.8
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 1/4 a 1/2 salário mínimo;1.2;2.3;1.7;2.4;4.5;4.5
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 1/2 a 1 salário mínimo;0.8;1.7;1.2;1.4;1.9;2.2
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 1 a 2 salário mínimos;0.7;1.9;1.6;1.1;1.2;1.6
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 2 a 3 salário mínimos;1.2;4;3.4;1.9;2.4;3.4
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 3 a 5 salários mínimos;1.7;5.8;4.5;2.7;3.4;4.1
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 5 a 10 salários mínimos;2.6;8.2;6.9;4.1;4.7;6.3
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 10 salários mínimos;4.5;17.2;11;6.7;8.2;10.6
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Não possuíam (1);0;0;0;0;0;0
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Sem rendimento a 1/4 do salário mínimo (2);2.1;4.5;2.5;5.3;9.4;10.3
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 1/4 a 1/2 salário mínimo;1.3;2.7;1.9;3.1;4.7;4.6
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 1/2 a 1 salário mínimo;1.1;2.8;1.8;1.9;2.7;3
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 1 a 2 salário mínimos;1.1;3.9;2;1.7;2.5;3.1
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 2 a 3 salário mínimos;2.5;9.6;5.7;3.7;4.9;8.1
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 3 a 5 salários mínimos;4.2;12.9;10.6;6;9;10.3
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 5 a 10 salários mínimos;6.3;22;17.8;9.1;11.3;18.5
1.3.17.2;"Tabela 1.3.17.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo a segundo a posse de telefone móvel celular para uso pessoal e as classes de rendimento mensal domiciliar per capita - 2015";Mais de 10 salários mínimos;12;54.8;31.4;17.7;23.4;25.8
;;;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Norte;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Rondônia;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Acre;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Amazonas;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Roraima;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Pará;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Belém;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Amapá;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Tocantins;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Nordeste;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Maranhão;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Piauí;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Ceará;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Fortaleza;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Rio Grande do Norte;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Paraíba;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Pernambuco;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Recife;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Alagoas;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Sergipe;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Bahia;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Salvador;;;;;;
1.3.20.2;"Tabela 1.3.20.2a - Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade; por sexo e posse de telefone móvel celular para uso pessoal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Sudeste;;;;;;
