Tabela_ID;Titulo_Tabela;Categoria;Brasil;Norte;Nordeste;Sudeste;Sul;Centro-Oeste
1.3.7.1;"Tabela 1.3.7.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não tinham telefone móvel celular para uso pessoal; por Grandes Regiões; segundo o sexo e os nível de instrução - 2015";Fundamental completo;2.5;6.9;4.4;4.1;7.1;8.5
1.3.7.1;"Tabela 1.3.7.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não tinham telefone móvel celular para uso pessoal; por Grandes Regiões; segundo o sexo e os nível de instrução - 2015";Médio incompleto;3.2;5.1;4.7;7.4;11.6;11.9
1.3.7.1;"Tabela 1.3.7.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não tinham telefone móvel celular para uso pessoal; por Grandes Regiões; segundo o sexo e os nível de instrução - 2015";Médio completo;2.4;5.5;4.4;4;6.4;8.7
1.3.7.1;"Tabela 1.3.7.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não tinham telefone móvel celular para uso pessoal; por Grandes Regiões; segundo o sexo e os nível de instrução - 2015";Superior incompleto;8.5;18;16.2;15.4;21.4;23.5
1.3.7.1;"Tabela 1.3.7.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não tinham telefone móvel celular para uso pessoal; por Grandes Regiões; segundo o sexo e os nível de instrução - 2015";Superior completo;5.3;18.5;11.2;7.7;13;16.9
1.3.7.1;"Tabela 1.3.7.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não tinham telefone móvel celular para uso pessoal; por Grandes Regiões; segundo o sexo e os nível de instrução - 2015";Não determinado;15.1;30;25.5;39.4;36.2;41.4
;;;;;;;;
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Total;0.1;0.2;0.2;0.1;0.2;0.2
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1;0.7;0.3;0.5;0.5
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.8;1.9;1.5;1.4;2.3;3.1
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Estudantes;0.5;1.2;0.8;0.9;1.2;1.2
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.6;1.7;1.1;1;1.4;1.4
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.2;2.6;2.1;2.4;3.5;3.8
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Rede pública;0.6;1.4;1;1.2;1.6;1.7
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.8;2;1.3;1.4;1.8;1.8
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.3;2.7;2.1;2.6;3.7;4.1
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Rede privada;1.2;3.4;2.6;2;3;3
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;1.3;3.6;2.7;2;3;3
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;3.7;8.3;5.6;6.9;12.3;11.5
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não estudantes;0.2;0.5;0.3;0.3;0.4;0.4
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1;0.7;0.4;0.5;0.6
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.9;2.3;1.6;1.6;2.6;3.6
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Homens;0.2;0.4;0.3;0.3;0.5;0.5
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1.1;0.8;0.4;0.7;0.7
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.9;2.1;1.5;1.7;2.5;3.4
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Estudantes;0.6;1.5;1.1;1.2;1.6;1.8
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.8;2.1;1.6;1.4;1.9;2.1
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.4;2.9;2.3;2.9;4.3;4.4
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Rede pública;0.8;1.7;1.3;1.6;2;2.2
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;1;2.4;1.7;1.8;2.3;2.5
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.5;3;2.4;3.1;4.4;4.7
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Rede privada;1.6;4.4;3.2;2.5;3.6;4.1
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;1.6;4.5;3.4;2.6;3.7;4.1
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;4.7;12.3;7.1;8.6;15.5;14.8
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não estudantes;0.2;0.7;0.4;0.4;0.5;0.6
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1.1;0.8;0.5;0.7;0.8
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.1;2.6;1.7;1.9;3;4.2
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Mulheres;0.2;0.4;0.3;0.3;0.4;0.5
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1.1;0.8;0.4;0.7;0.7
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.9;2.1;1.7;1.5;2.6;3.3
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Estudantes;0.6;1.4;1.1;1.2;1.6;1.7
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.8;2;1.5;1.3;1.8;1.8
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.6;3.1;2.7;3.2;4.6;5.1
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Rede pública;0.8;1.6;1.4;1.6;2.3;2.2
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;1;2.4;1.8;1.7;2.4;2.3
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.7;3.2;2.8;3.4;4.8;5.5
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Rede privada;1.4;3.8;2.9;2.3;3.3;3.4
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;1.5;4;3.1;2.4;3.4;3.4
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;5.2;11.2;8;9.8;17.7;16.2
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não estudantes;0.2;0.6;0.4;0.3;0.5;0.6
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1.1;0.8;0.5;0.7;0.8
1.3.8.1;"Tabela 1.3.8.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de estudante; a rede de ensino que frequentavam e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1;2.4;1.8;1.6;2.9;3.9
;;;;;;;;
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Total;0.1;0.2;0.2;0.1;0.2;0.2
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1;0.7;0.3;0.5;0.5
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.8;1.9;1.5;1.4;2.3;3.1
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Economicamente ativas;0.3;0.7;0.5;0.4;0.7;0.7
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1.1;0.8;0.5;0.8;0.8
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.4;3.2;2.3;2.6;4;5.4
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não economicamente ativas;0.4;0.9;0.7;0.6;1;1
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.5;1.4;1;0.7;1.2;1.1
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.9;2.1;1.6;1.5;2.2;2.8
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Homens;0.2;0.4;0.3;0.3;0.5;0.5
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1.1;0.8;0.4;0.7;0.7
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.9;2.1;1.5;1.7;2.5;3.4
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Economicamente ativos;0.3;0.7;0.6;0.5;0.7;0.7
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.4;1.1;0.9;0.5;0.8;0.9
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.4;3;2.1;2.7;4.1;5.5
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não economicamente ativos;0.6;1.4;1;1;1.3;1.7
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.7;2;1.5;1.2;1.7;1.9
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1;2.6;1.8;1.9;2.7;3.5
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Mulheres;0.2;0.4;0.3;0.3;0.4;0.5
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1.1;0.8;0.4;0.7;0.7
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.9;2.1;1.7;1.5;2.6;3.3
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Economicamente ativas;0.4;1.2;0.8;0.6;1;1.1
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.4;1.3;1.1;0.7;1.1;1.2
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.9;4.6;3.2;3.4;5.5;6.8
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não economicamente ativas;0.4;0.9;0.8;0.7;1.1;1.2
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.5;1.4;1.1;0.8;1.3;1.3
1.3.9.1;"Tabela 1.3.9.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a condição de atividade na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1;2.3;1.8;1.6;2.6;3.2
;;;;;;;;
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Total;0.1;0.2;0.2;0.1;0.2;0.2
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1;0.7;0.3;0.5;0.5
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.8;1.9;1.5;1.4;2.3;3.1
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Ocupadas;0.3;0.8;0.6;0.4;0.8;0.7
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1.1;0.9;0.5;0.8;0.8
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.5;3.3;2.4;2.8;4.2;5.8
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não ocupadas;0.3;0.8;0.6;0.5;0.9;0.9
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.4;1.3;0.9;0.6;1.1;1
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.8;2.1;1.5;1.4;2.2;2.8
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Homens;0.2;0.4;0.3;0.3;0.5;0.5
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1.1;0.8;0.4;0.7;0.7
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.9;2.1;1.5;1.7;2.5;3.4
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Ocupados;0.3;0.8;0.6;0.5;0.8;0.8
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.4;1.2;0.9;0.6;0.8;0.9
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.4;3.2;2.2;2.9;4.3;5.8
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não ocupados;0.5;1.3;1;0.9;1.3;1.5
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.7;1.8;1.4;1.1;1.6;1.7
